2026-03-19,Wisconsin,High Point,82.0,83.0,165.0,1.0,85.7,76.5,162.2,-9.1,86.0,77.3,163.3,-8.7,-10.5,162.5,-10.1,-2.8,-1.4,YES
2026-03-19,Duke,Siena,71.0,65.0,136.0,-6.0,82.4,58.9,141.2,-23.5,83.2,60.3,143.4,-22.9,-27.5,135.5,-17.5,5.2,-4.0,YES
2026-03-19,Vanderbilt,McNeese St.,78.0,68.0,146.0,-10.0,80.6,71.3,151.9,-9.2,81.0,71.1,152.1,-9.9,-12.5,149.5,0.8,5.9,-1.7,YES
2026-03-19,Arkansas,Hawaii,97.0,78.0,175.0,-19.0,84.2,70.9,155.1,-13.2,84.7,71.4,156.0,-13.3,-15.5,159.5,5.8,-19.9,2.3,NO
2026-03-19,North Carolina,VCU,78.0,82.0,160.0,4.0,78.5,76.4,154.9,-2.1,81.0,76.7,157.7,-4.2,-2.5,151.5,-6.1,-5.1,-0.4,YES
2026-03-19,Michigan,Howard,101.0,80.0,181.0,-21.0,86.4,61.4,147.8,-25.1,87.6,62.3,149.9,-25.2,,,-4.1,-33.2,,
2026-03-19,BYU,Texas,71.0,79.0,150.0,8.0,82.6,80.2,162.8,-2.3,83.1,83.0,166.1,-0.1,-2.5,157.5,-10.3,12.8,-0.2,YES
2026-03-19,Saint Mary's,Texas A&M,50.0,63.0,113.0,13.0,76.5,73.9,150.4,-2.6,76.5,75.5,152.1,-1.0,-3.5,147.5,-15.6,37.4,-0.9,YES
2026-03-19,Illinois,Penn,105.0,70.0,175.0,-35.0,85.4,66.6,152.1,-18.8,87.3,66.1,153.3,-21.2,-25.5,151.5,16.2,-22.9,6.7,NO
2026-03-19,Georgia,Saint Louis,77.0,102.0,179.0,25.0,83.2,81.6,164.8,-1.6,83.2,83.6,166.8,0.4,-2.5,169.5,-26.6,-14.2,-0.9,YES
2026-03-19,Gonzaga,Kennesaw St.,73.0,64.0,137.0,-9.0,85.1,68.4,153.4,-16.7,84.5,69.4,153.8,-15.1,-21.5,154.5,-7.7,16.4,-4.8,YES
2026-03-19,Houston,Idaho,78.0,47.0,125.0,-31.0,80.0,61.6,141.6,-18.3,81.6,62.0,143.6,-19.6,-23.5,138.5,12.7,16.6,5.2,NO
2026-03-20,Kentucky,Santa Clara,89.0,84.0,173.0,-5.0,79.0,79.3,158.3,0.2,78.6,80.2,158.8,1.6,-3.5,157.5,5.2,-14.7,3.7,NO,True,HIGH,-3.7,0.8,-5.1
2026-03-20,Texas Tech,Akron,91.0,71.0,162.0,-20.0,78.7,79.0,157.7,0.4,79.2,78.2,157.3,-1.0,-7.5,155.5,20.4,-4.3,7.9,NO,True,HIGH,-7.9,2.2,-6.5
2026-03-20,Virginia,Wright St.,82.0,73.0,155.0,-9.0,78.7,71.8,150.5,-6.8,78.0,71.7,149.8,-6.3,-17.5,145.5,2.2,-4.5,-6.3,YES,True,HIGH,-10.7,5.0,-11.2
2026-03-20,Alabama,Hofstra,90.0,70.0,160.0,-20.0,88.1,72.6,160.7,-15.5,88.1,71.9,160.0,-16.2,-11.5,158.5,4.5,0.7,-4.0,YES,True,HIGH,4.0,2.2,4.7
2026-03-20,Villanova,Utah St.,76.0,86.0,162.0,10.0,74.4,77.5,151.9,3.1,74.0,77.7,151.6,3.7,1.5,146.5,-6.9,-10.1,-1.6,YES,False,,-1.6,5.4,-2.2
2026-03-20,Tennessee,Miami OH,78.0,56.0,134.0,-22.0,76.7,76.4,153.0,-0.3,76.8,76.4,153.2,-0.4,,,21.7,19.0,,,False,,,,
2026-03-20,Clemson,Iowa,61.0,67.0,128.0,6.0,71.4,71.1,142.4,-0.3,71.7,71.0,142.7,-0.6,2.5,129.5,-6.3,14.4,2.8,NO,False,,2.8,12.9,3.1
2026-03-20,St. John's,Northern Iowa,79.0,53.0,132.0,-26.0,78.1,65.3,143.5,-12.8,78.1,65.2,143.4,-12.9,,,13.2,11.5,,,False,,,,
2026-03-20,UCLA,UCF,75.0,71.0,146.0,-4.0,76.2,79.3,155.5,3.0,76.6,78.8,155.4,2.2,-5.5,152.5,7.0,9.5,5.5,NO,True,HIGH,-8.5,3.0,-7.7
2026-03-20,Purdue,Queens,104.0,71.0,175.0,-33.0,82.4,77.5,159.9,-4.9,82.9,76.8,159.8,-6.1,-25.5,162.5,28.1,-15.1,20.6,NO,True,HIGH,-20.6,-2.6,-19.4
2026-03-20,Florida,Prairie View A&M,114.0,55.0,169.0,-59.0,85.9,70.2,156.1,-15.6,85.7,70.4,156.1,-15.3,-35.5,155.5,43.4,-12.9,19.9,NO,True,HIGH,-19.9,0.6,-20.2
2026-03-20,Kansas,Cal Baptist,68.0,60.0,128.0,-8.0,76.7,68.4,145.0,-8.3,75.8,68.4,144.2,-7.4,-14.5,138.5,-0.3,17.0,-6.2,YES,True,HIGH,-6.2,6.5,-7.1
2026-03-20,Connecticut,Furman,82.0,71.0,153.0,-11.0,76.8,68.3,145.1,-8.4,77.1,68.4,145.5,-8.8,-20.5,136.5,2.6,-7.9,-6.9,YES,True,HIGH,-12.1,8.6,-11.7
2026-03-20,Miami FL,Missouri,80.0,66.0,146.0,-14.0,78.4,75.0,153.3,-3.4,78.3,75.6,153.9,-2.6,,,10.6,7.3,,,False,,,,
2026-03-21,Michigan,Saint Louis,95.0,72.0,167.0,-23.0,83.1,76.2,159.3,-6.8,84.1,76.9,161.0,-7.2,-12.5,161.5,16.2,-7.7,5.7,NO,True,HIGH,-5.7,-2.2,-5.3
2026-03-21,Michigan St.,Louisville,77.0,69.0,146.0,-8.0,75.3,78.4,153.7,3.0,75.0,78.9,153.9,3.8,-4.5,151.5,11.0,7.7,7.5,NO,True,HIGH,-7.5,2.2,-8.3
